141,2012-03-08,2012-04-04,1587,145,25
142,2012-03-08,2012-03-23,1598,146,26
143,2012-03-08,2012-03-25,1612,147,27
144,2012-03-08,2012-03-18,1618,148,28
145,2012-03-08,2012-03-30,1628,149,29
146,2012-03-08,2012-03-19,1634,150,30
147,2012-03-08,2012-04-01,1643,151,31
148,2012-03-08,2012-04-03,1651,152,32
149,2012-03-08,2012-03-25,1661,153,33
150,2012-03-08,2012-03-28,1671,154,34
151,2012-03-08,2012-04-01,1678,155,35
152,2012-03-08,2012-03-26,1695,156,36
153,2012-03-08,2012-03-16,1702,157,37
154,2012-03-08,2012-04-07,1711,158,38
155,2012-03-08,2012-03-21,1726,159,39
156,2012-03-09,2012-03-16,1732,160,40
157,2012-03-09,2012-04-06,1737,161,41
158,2012-03-09,2012-03-27,1745,162,42
159,2012-03-10,2012-03-25,1753,163,43
160,2012-03-10,2012-03-27,1763,164,44
161,2012-03-10,2012-04-06,1774,165,45
162,2012-03-10,2012-04-07,1791,166,46
163,2012-03-10,2012-03-18,1810,167,47
164,2012-03-10,2012-04-07,1821,168,48
165,2012-03-10,2012-03-27,1838,169,49
166,2012-03-10,2012-03-25,1850,170,50
167,2012-03-10,2012-03-22,1855,171,51
168,2012-03-10,2012-03-23,1871,172,52
169,2012-03-10,2012-04-09,1887,173,53
170,2012-03-10,2012-03-24,1896,174,54
171,2012-03-10,2012-03-22,1906,175,55
172,2012-03-10,2012-03-23,1923,176,56
173,2012-03-10,2012-04-04,1928,177,57
174,2012-03-10,2012-03-18,1946,178,58
175,2012-03-10,2012-04-04,1955,179,59
176,2012-03-10,2012-03-17,1959,180,60
177,2012-03-10,2012-03-22,1970,181,1
178,2012-03-10,2012-03-24,1987,182,2
179,2012-03-10,2012-03-25,2003,183,3
180,2012-03-10,2012-03-29,2007,184,4
181,2012-03-10,2012-03-30,2016,185,5
182,2012-03-10,2012-04-05,2034,186,6
183,2012-03-10,2012-04-05,2048,187,7
184,2012-03-10,2012-03-20,2058,188,8
185,2012-03-10,2012-04-09,2073,189,9
186,2012-03-10,2012-03-22,2088,190,10
187,2012-03-10,2012-04-06,2106,191,11
188,2012-03-10,2012-04-02,2114,192,12
189,2012-03-10,2012-04-02,2127,193,13
190,2012-03-10,2012-03-27,2134,194,14
191,2012-03-10,2012-03-26,2147,195,15
192,2012-03-10,2012-03-30,2163,196,16
193,2012-03-10,2012-04-01,2181,197,17
194,2012-03-10,2012-03-29,2193,198,18
195,2012-03-10,2012-04-08,2204,199,19
196,2012-03-10,2012-04-06,2214,200,20
197,2012-03-10,2012-04-07,2225,201,21
198,2012-03-10,2012-03-26,2235,202,22
199,2012-03-10,2012-03-30,2242,203,23
200,2012-03-10,2012-03-17,2248,204,24
201,2012-03-10,2012-03-19,2260,205,25
202,2012-03-10,2012-03-17,2267,206,26
203,2012-03-10,2012-03-29,2276,207,27
204,2012-03-10,2012-04-08,2291,208,28
205,2012-03-10,2012-03-24,2301,209,29
206,2012-03-10,2012-04-04,2318,210,30
207,2012-03-10,2012-03-30,2325,211,31
208,2012-03-11,2012-03-23,2342,212,32
209,2012-03-11,2012-03-28,2346,213,33
210,2012-03-11,2012-04-10,2359,214,34
211,2012-03-11,2012-03-21,2370,215,35
212,2012-03-11,2012-04-05,2377,216,36
213,2012-03-11,2012-03-29,2394,217,37
214,2012-03-11,2012-04-10,2400,218,38
215,2012-03-11,2012-04-10,2406,219,39
216,2012-03-11,2012-03-24,2413,220,40
217,2012-03-11,2012-03-30,2424,221,41
218,2012-03-11,2012-03-18,2432,222,42
219,2012-03-11,2012-03-21,2444,223,43
220,2012-03-11,2012-03-20,2464,224,44
221,2012-03-11,2012-04-03,2480,225,45
222,2012-03-11,2012-03-23,2494,226,46
223,2012-03-11,2012-04-10,2507,227,47
224,2012-03-11,2012-03-22,2519,228,48
225,2012-03-11,2012-04-10,2530,229,49
226,2012-03-11,2012-04-09,2544,230,50
227,2012-03-11,2012-03-25,2558,231,51
228,2012-03-11,2012-03-27,2568,232,52
229,2012-03-11,2012-03-22,2576,233,53
230,2012-03-11,2012-04-02,2584,234,54
231,2012-03-11,2012-04-10,2591,235,55
232,2012-03-11,2012-04-06,2600,236,56
233,2012-03-11,2012-04-02,2620,237,57
234,2012-03-11,2012-03-26,2634,238,58
235,2012-03-11,2012-04-08,2646,239,59
236,2012-03-11,2012-04-06,2653,240,60
237,2012-03-11,2012-04-01,2665,241,1
238,2012-03-11,2012-03-18,2683,242,2
239,2012-03-11,2012-04-08,2699,243,3
240,2012-03-11,2012-03-18,2708,244,4
241,2012-03-11,2012-03-26,2716,245,5
242,2012-03-11,2012-03-20,2727,246,6
243,2012-03-11,2012-03-20,2740,247,7
244,2012-03-11,2012-04-10,2760,248,8
245,2012-03-11,2012-03-20,2773,249,9
246,2012-03-11,2012-04-02,2790,250,10
247,2012-03-11,2012-04-06,2806,251,11
248,2012-03-11,2012-03-29,2819,252,12
249,2012-03-11,2012-03-31,2833,253,13
250,2012-03-11,2012-03-27,2842,254,14
251,2012-03-11,2012-04-03,2854,255,15
252,2012-03-11,2012-03-26,2861,256,16
253,2012-03-11,2012-03-28,2872,257,17
254,2012-03-11,2012-04-05,2878,258,18
255,2012-03-11,2012-03-25,2890,259,19
256,2012-03-11,2012-03-22,2906,260,20
257,2012-03-11,2012-03-18,2918,261,21
258,2012-03-11,2012-03-27,2928,262,22
259,2012-03-11,2012-04-02,2949,263,23
260,2012-03-12,2012-04-08,2965,264,24
261,2012-03-12,2012-04-04,2978,265,25
262,2012-03-12,2012-04-04,2986,266,26
263,2012-03-12,2012-03-21,3002,267,27
264,2012-03-12,2012-04-08,3012,268,28
265,2012-03-13,2012-04-10,3021,269,29
266,2012-03-13,2012-03-24,3033,270,30
267,2012-03-13,2012-04-07,3040,271,31
268,2012-03-13,2012-03-24,3048,272,32
269,2012-03-13,2012-03-30,3068,273,33
270,2012-03-13,2012-04-11,3088,274,34
271,2012-03-13,2012-04-08,3107,275,35
272,2012-03-13,2012-04-02,3113,276,36
273,2012-03-13,2012-03-26,3125,277,37
274,2012-03-13,2012-04-11,3147,278,38
275,2012-03-13,2012-04-03,3167,279,39
276,2012-03-13,2012-03-23,3175,280,40
277,2012-03-13,2012-04-08,3190,281,41
278,2012-03-13,2012-03-25,3212,282,42
279,2012-03-13,2012-03-20,3225,283,43
280,2012-03-13,2012-03-30,3229,284,44
281,2012-03-13,2012-03-22,3242,285,45
282,2012-03-13,2012-03-30,3257,286,46
283,2012-03-13,2012-04-06,3279,287,47
284,2012-03-13,2012-04-07,3295,288,48
285,2012-03-13,2012-03-26,3310,289,49
286,2012-03-13,2012-03-20,3325,290,50
287,2012-03-13,2012-03-27,3339,291,51
288,2012-03-13,2012-04-08,3361,292,52
289,2012-03-13,2012-03-21,3372,293,53
290,2012-03-13,2012-04-08,3376,294,54
291,2012-03-13,2012-03-24,3395,295,55
292,2012-03-13,2012-03-22,3407,296,56
293,2012-03-13,2012-04-04,3417,297,57
294,2012-03-13,2012-03-27,3428,298,58
295,2012-03-13,2012-03-31,3442,299,59
296,2012-03-13,2012-03-29,3453,300,60
297,2012-03-13,2012-03-23,3457,301,1
298,2012-03-13,2012-03-23,3468,302,2
299,2012-03-13,2012-03-20,3484,303,3
300,2012-03-13,2012-04-07,3491,304,4
301,2012-03-13,2012-04-08,3511,305,5
302,2012-03-13,2012-03-28,3524,306,6
303,2012-03-13,2012-04-11,3535,307,7
304,2012-03-13,2012-04-01,3552,308,8
305,2012-03-13,2012-03-24,3562,309,9
306,2012-03-13,2012-03-30,3572,310,10
307,2012-03-13,2012-03-28,3581,311,11
308,2012-03-13,2012-03-23,3597,312,12
309,2012-03-13,2012-03-22,3607,313,13
310,2012-03-13,2012-04-12,3614,314,14
311,2012-03-13,2012-03-29,3621,315,15
312,2012-03-14,2012-03-29,3632,316,16
313,2012-03-14,2012-04-13,3637,317,17
314,2012-03-14,2012-03-22,3653,318,18
315,2012-03-14,2012-03-30,3671,319,19
316,2012-03-14,2012-03-26,3687,320,20
317,2012-03-14,2012-04-10,3706,321,21
318,2012-03-15,2012-03-28,3723,322,22
319,2012-03-15,2012-03-31,3733,323,23
320,2012-03-15,2012-04-04,3746,324,24
321,2012-03-15,2012-04-05,3761,325,25
322,2012-03-15,2012-03-29,3781,326,26
323,2012-03-15,2012-04-04,3787,327,27
324,2012-03-15,2012-04-05,3802,328,28
325,2012-03-15,2012-03-26,3815,329,29
326,2012-03-15,2012-03-24,3822,330,30
327,2012-03-15,2012-04-06,3826,331,31
328,2012-03-15,2012-04-09,3845,332,32
329,2012-03-15,2012-04-05,3848,333,33
330,2012-03-15,2012-04-03,3851,334,34
331,2012-03-15,2012-04-06,3856,335,35
332,2012-03-15,2012-04-09,3864,336,36
333,2012-03-15,2012-04-05,3871,337,37
334,2012-03-15,2012-03-24,3879,338,38
335,2012-03-15,2012-03-29,3895,339,39
336,2012-03-15,2012-04-09,3904,340,40
337,2012-03-15,2012-03-25,3921,341,41
338,2012-03-15,2012-03-30,3934,342,42
339,2012-03-15,2012-04-01,3943,343,43
340,2012-03-15,2012-03-30,3957,344,44
341,2012-03-15,2012-03-24,3975,345,45
342,2012-03-15,2012-03-31,3995,346,46
343,2012-03-15,2012-04-01,4010,347,47
344,2012-03-15,2012-03-30,4021,348,48
345,2012-03-15,2012-04-14,4040,349,49
346,2012-03-15,2012-03-22,4051,350,50
347,2012-03-15,2012-04-11,4063,351,51
348,2012-03-15,2012-04-13,4080,352,52
349,2012-03-15,2012-04-04,4096,353,53
350,2012-03-15,2012-03-28,4109,354,54
351,2012-03-15,2012-03-24,4120,355,55
352,2012-03-15,2012-04-12,4140,356,56
353,2012-03-15,2012-03-23,4145,357,57
354,2012-03-15,2012-03-27,4157,358,58
355,2012-03-15,2012-04-13,4168,359,59
356,2012-03-15,2012-04-14,4190,360,60
357,2012-03-15,2012-04-10,4199,361,1
358,2012-03-15,2012-04-10,4210,362,2
359,2012-03-15,2012-03-25,4228,363,3
360,2012-03-15,2012-03-31,4240,364,4
361,2012-03-15,2012-03-22,4261,365,5
362,2012-03-15,2012-04-14,4266,366,6
363,2012-03-15,2012-03-23,4280,367,7
364,2012-03-15,2012-04-12,4294,368,8
365,2012-03-15,2012-04-01,4310,369,9
366,2012-03-15,2012-04-10,4323,370,10
367,2012-03-15,2012-03-22,4334,371,11
368,2012-03-15,2012-03-26,4338,372,12
369,2012-03-15,2012-04-02,4349,373,13
370,2012-03-15,2012-03-30,4369,374,14
371,2012-03-15,2012-04-01,4381,375,15
372,2012-03-15,2012-04-04,4388,376,16
373,2012-03-15,2012-03-23,4397,377,17
374,2012-03-15,2012-03-31,4412,378,18
375,2012-03-15,2012-03-30,4424,379,19
376,2012-03-15,2012-03-31,4430,380,20
377,2012-03-15,2012-04-07,4440,381,21
378,2012-03-15,2012-03-31,4446,382,22
379,2012-03-15,2012-03-30,4451,383,23
380,2012-03-15,2012-04-01,4459,384,24
381,2012-03-15,2012-03-25,4473,385,25
382,2012-03-15,2012-03-27,4485,386,26
383,2012-03-15,2012-04-03,4501,387,27
384,2012-03-15,2012-03-25,4518,388,28
385,2012-03-15,2012-04-13,4536,389,29
386,2012-03-15,2012-03-22,4545,390,30
387,2012-03-15,2012-03-29,4560,391,31
388,2012-03-15,2012-04-10,4567,392,32
389,2012-03-15,2012-04-09,4583,393,33
390,2012-03-15,2012-04-10,4596,394,34
391,2012-03-15,2012-04-10,4610,395,35
392,2012-03-15,2012-04-05,4621,396,36
393,2012-03-15,2012-03-30,4634,397,37
394,2012-03-15,2012-04-07,4645,398,38
395,2012-03-15,2012-03-24,4661,399,39
396,2012-03-15,2012-04-06,4678,400,40
397,2012-03-15,2012-04-09,4699,401,41
398,2012-03-15,2012-04-10,4707,402,42
399,2012-03-15,2012-04-08,4723,403,43
400,2012-03-15,2012-03-22,4738,404,44
401,2012-03-15,2012-04-02,4754,405,45
402,2012-03-15,2012-04-12,4762,406,46
403,2012-03-15,2012-03-31,4781,407,47
404,2012-03-15,2012-04-09,4790,408,48
405,2012-03-15,2012-04-02,4798,409,49
406,2012-03-15,2012-04-11,4808,410,50
407,2012-03-15,2012-03-29,4819,411,51
408,2012-03-15,2012-03-27,4832,412,52
409,2012-03-15,2012-03-25,4835,413,53
410,2012-03-15,2012-03-31,4855,414,54
411,2012-03-15,2012-04-12,4868,415,55
412,2012-03-15,2012-03-31,4888,416,56
413,2012-03-15,2012-03-22,4906,417,57
414,2012-03-15,2012-04-01,4913,418,58
415,2012-03-15,2012-04-08,4920,419,59
416,2012-03-16,2012-04-02,4939,420,60
417,2012-03-16,2012-03-29,4945,421,1
418,2012-03-16,2012-04-11,4966,422,2
419,2012-03-16,2012-04-09,4973,423,3
420,2012-03-16,2012-03-23,4986,424,4
421,2012-03-16,2012-04-09,4996,425,5
422,2012-03-16,2012-03-25,5014,426,6
423,2012-03-16,2012-03-28,5031,427,7
424,2012-03-16,2012-03-26,5037,428,8
425,2012-03-16,2012-03-25,5055,429,9
426,2012-03-16,2012-04-02,5073,430,10
427,2012-03-16,2012-04-14,5078,431,11
428,2012-03-16,2012-03-27,5098,432,12
429,2012-03-16,2012-04-07,5105,433,13
430,2012-03-16,2012-04-15,5122,434,14
431,2012-03-16,2012-04-01,5126,435,15
432,2012-03-16,2012-03-26,5135,436,16
433,2012-03-16,2012-03-30,5153,437,17
434,2012-03-16,2012-03-28,5169,438,18
435,2012-03-16,2012-04-13,5174,439,19
436,2012-03-16,2012-04-06,5182,440,20
437,2012-03-16,2012-03-23,5197,441,21
438,2012-03-16,2012-03-29,5207,442,22
439,2012-03-16,2012-04-12,5227,443,23
440,2012-03-16,2012-03-26,5245,444,24
441,2012-03-16,2012-04-08,5262,445,25
442,2012-03-16,2012-04-12,5272,446,26
443,2012-03-16,2012-04-07,5288,447,27
444,2012-03-16,2012-04-11,5304,448,28
445,2012-03-16,2012-04-11,5317,449,29
446,2012-03-16,2012-03-30,5333,450,30
447,2012-03-16,2012-04-02,5351,451,31
448,2012-03-16,2012-03-27,5361,452,32
449,2012-03-16,2012-03-28,5372,453,33
450,2012-03-16,2012-03-23,5388,454,34
451,2012-03-16,2012-04-07,5401,455,35
452,2012-03-16,2012-04-02,5414,456,36
453,2012-03-16,2012-04-07,5431,457,37
454,2012-03-16,2012-03-29,5448,458,38
455,2012-03-16,2012-04-12,5466,459,39
456,2012-03-16,2012-04-01,5488,460,40
457,2012-03-16,2012-04-01,5496,461,41
458,2012-03-16,2012-04-06,5512,462,42
459,2012-03-16,2012-04-04,5525,463,43
460,2012-03-16,2012-04-08,5535,464,44
461,2012-03-16,2012-04-02,5550,465,45
462,2012-03-16,2012-04-13,5555,466,46
463,2012-03-16,2012-04-10,5566,467,47
464,2012-03-16,2012-04-04,5568,468,48
465,2012-03-16,2012-03-26,5584,469,49
466,2012-03-16,2012-04-10,5604,470,50
467,2012-03-16,2012-04-12,5616,471,51
468,2012-03-17,2012-04-06,5636,472,52
469,2012-03-17,2012-04-04,5656,473,53
470,2012-03-17,2012-03-29,5670,474,54
471,2012-03-17,2012-04-10,5681,475,55
472,2012-03-17,2012-03-27,5699,476,56
473,2012-03-17,2012-04-12,5706,477,57
474,2012-03-17,2012-04-06,5719,478,58
475,2012-03-17,2012-04-01,5732,479,59
476,2012-03-17,2012-04-16,5743,480,60
477,2012-03-18,2012-04-09,5762,481,1
478,2012-03-18,2012-04-04,5773,482,2
479,2012-03-18,2012-04-05,5779,483,3
480,2012-03-18,2012-03-27,5788,484,4
481,2012-03-18,2012-04-02,5792,485,5
482,2012-03-18,2012-04-13,5803,486,6
483,2012-03-18,2012-03-30,5821,487,7
484,2012-03-18,2012-04-17,5841,488,8
485,2012-03-18,2012-04-03,5857,489,9
486,2012-03-18,2012-03-31,5870,490,10
487,2012-03-18,2012-04-12,5881,491,11
488,2012-03-18,2012-04-03,5885,492,12
489,2012-03-18,2012-04-01,5903,493,13
490,2012-03-18,2012-04-07,5909,494,14
491,2012-03-18,2012-03-25,5913,495,15
492,2012-03-18,2012-04-01,5928,496,16
493,2012-03-18,2012-04-06,5934,497,17
494,2012-03-18,2012-04-08,5949,498,18
495,2012-03-18,2012-04-12,5961,499,19
496,2012-03-18,2012-04-04,5966,500,20
497,2012-03-18,2012-03-25,5979,501,21
498,2012-03-18,2012-03-31,5994,502,22
499,2012-03-18,2012-04-03,6004,503,23
500,2012-03-18,2012-04-13,6016,504,24
501,2012-03-18,2012-03-30,6032,505,25
502,2012-03-18,2012-03-27,6044,506,26
503,2012-03-18,2012-04-03,6048,507,27
504,2012-03-18,2012-03-25,6061,508,28
505,2012-03-18,2012-04-16,6069,509,29
506,2012-03-18,2012-04-08,6079,510,30
507,2012-03-18,2012-03-28,6086,511,31
508,2012-03-18,2012-04-02,6102,512,32
509,2012-03-18,2012-04-04,6112,513,33
510,2012-03-18,2012-03-27,6118,514,34
511,2012-03-18,2012-04-09,6135,515,35
512,2012-03-18,2012-04-01,6157,516,36
513,2012-03-18,2012-04-06,6166,517,37
514,2012-03-18,2012-04-15,6176,518,38
515,2012-03-18,2012-04-16,6189,519,39
516,2012-03-18,2012-04-12,6208,520,40
517,2012-03-18,2012-04-14,6213,521,41
518,2012-03-18,2012-04-07,6228,522,42
519,2012-03-18,2012-04-10,6247,523,43
520,2012-03-18,2012-03-29,6257,524,44
521,2012-03-18,2012-04-17,6268,525,45
522,2012-03-18,2012-04-03,6290,526,46
523,2012-03-18,2012-04-16,6299,527,47
524,2012-03-18,2012-04-16,6317,528,48
525,2012-03-18,2012-04-08,6328,529,49
526,2012-03-18,2012-04-15,6330,530,50
527,2012-03-18,2012-03-30,6336,531,51
528,2012-03-18,2012-04-08,6344,532,52
529,2012-03-18,2012-04-13,6351,533,53
530,2012-03-18,2012-04-13,6368,534,54
531,2012-03-18,2012-04-17,6382,535,55
532,2012-03-18,2012-03-30,6390,536,56
533,2012-03-18,2012-04-13,6398,537,57
534,2012-03-18,2012-04-04,6407,538,58
535,2012-03-18,2012-04-09,6411,539,59
536,2012-03-18,2012-03-25,6425,540,60
537,2012-03-18,2012-04-05,6434,541,1
538,2012-03-18,2012-04-12,6452,542,2
539,2012-03-18,2012-04-14,6464,543,3
540,2012-03-18,2012-04-04,6478,544,4
541,2012-03-18,2012-04-03,6496,545,5
542,2012-03-18,2012-04-13,6511,546,6
543,2012-03-18,2012-04-05,6525,547,7
544,2012-03-18,2012-03-31,6543,548,8
545,2012-03-18,2012-03-30,6553,549,9
546,2012-03-18,2012-03-31,6570,550,10
547,2012-03-18,2012-04-12,6586,551,11
548,2012-03-18,2012-03-28,6595,552,12
549,2012-03-18,2012-03-26,6612,553,13
550,2012-03-18,2012-03-30,6621,554,14
551,2012-03-18,2012-04-02,6627,555,15
552,2012-03-18,2012-04-17,6639,556,16
553,2012-03-18,2012-04-08,6650,557,17
554,2012-03-18,2012-04-10,6656,558,18
555,2012-03-18,2012-04-09,6672,559,19
556,2012-03-18,2012-03-31,6685,560,20
557,2012-03-18,2012-04-17,6694,561,21
558,2012-03-18,2012-04-08,6702,562,22
559,2012-03-18,2012-04-04,6709,563,23
560,2012-03-18,2012-04-01,6720,564,24
561,2012-03-18,2012-04-07,6735,565,25
562,2012-03-18,2012-04-02,6751,566,26
563,2012-03-18,2012-04-17,6763,567,27
564,2012-03-18,2012-04-06,6768,568,28
565,2012-03-18,2012-04-08,6785,569,29
566,2012-03-18,2012-04-17,6794,570,30
567,2012-03-18,2012-04-12,6810,571,31
568,2012-03-18,2012-03-28,6817,572,32
569,2012-03-18,2012-03-28,6834,573,33
570,2012-03-18,2012-04-11,6845,574,34
571,2012-03-18,2012-03-29,6860,575,35
572,2012-03-18,2012-04-04,6871,576,36
573,2012-03-18,2012-04-06,6881,577,37
574,2012-03-18,2012-04-17,6890,578,38
575,2012-03-18,2012-04-07,6909,579,39
576,2012-03-18,2012-04-08,6916,580,40
577,2012-03-18,2012-04-17,6934,581,41
578,2012-03-18,2012-04-14,6944,582,42
579,2012-03-18,2012-04-09,6953,583,43
580,2012-03-18,2012-04-01,6967,584,44
581,2012-03-18,2012-04-06,6971,585,45
582,2012-03-18,2012-03-26,6984,586,46
583,2012-03-18,2012-03-27,6995,587,47
584,2012-03-18,2012-04-06,7002,588,48
585,2012-03-18,2012-04-08,7024,589,49
586,2012-03-18,2012-04-12,7030,590,50
587,2012-03-18,2012-03-31,7035,591,51
588,2012-03-18,2012-04-01,7050,592,52
589,2012-03-18,2012-03-30,7070,593,53
590,2012-03-18,2012-04-06,7087,594,54
591,2012-03-18,2012-04-11,7109,595,55
592,2012-03-18,2012-04-03,7115,596,56
593,2012-03-18,2012-04-09,7125,597,57
594,2012-03-18,2012-03-29,7132,598,58
595,2012-03-18,2012-03-29,7150,599,59
596,2012-03-18,2012-03-27,7159,600,60
597,2012-03-18,2012-04-12,7166,1,1
598,2012-03-18,2012-04-17,7174,2,2
599,2012-03-18,2012-04-15,7189,3,3
600,2012-03-18,2012-04-16,7205,4,4
601,2012-03-18,2012-04-12,7214,5,5
602,2012-03-18,2012-03-30,7233,6,6
603,2012-03-18,2012-03-26,7241,7,7
604,2012-03-18,2012-04-15,7251,8,8
605,2012-03-18,2012-03-26,7261,9,9
606,2012-03-18,2012-03-28,7268,10,10
607,2012-03-18,2012-04-12,7283,11,11
608,2012-03-18,2012-04-05,7293,12,12
609,2012-03-18,2012-03-28,7296,13,13
610,2012-03-18,2012-04-09,7311,14,14
611,2012-03-18,2012-03-27,7323,15,15
612,2012-03-18,2012-03-25,7339,16,16
