180,2012-03-06,180
181,2012-03-03,181
182,2012-03-09,182
183,2012-03-05,183
184,2012-03-08,184
185,2012-03-07,185
186,2012-03-05,186
187,2012-03-09,187
188,2012-03-06,188
189,2012-03-06,189
190,2012-03-09,190
191,2012-03-06,191
192,2012-03-08,192
193,2012-03-08,193
194,2012-03-05,194
195,2012-03-06,195
196,2012-03-10,196
197,2012-03-05,197
198,2012-03-08,198
199,2012-03-03,199
200,2012-03-06,200
201,2012-03-04,201
202,2012-03-06,202
203,2012-03-08,203
204,2012-03-09,204
205,2012-03-10,205
206,2012-03-08,206
207,2012-03-05,207
208,2012-03-05,208
209,2012-03-06,209
210,2012-03-09,210
211,2012-03-09,211
212,2012-03-04,212
213,2012-03-04,213
214,2012-03-05,214
215,2012-03-09,215
216,2012-03-06,216
217,2012-03-08,217
218,2012-03-04,218
219,2012-03-06,219
220,2012-03-08,220
221,2012-03-07,221
222,2012-03-08,222
223,2012-03-07,223
224,2012-03-09,224
225,2012-03-07,225
226,2012-03-06,226
227,2012-03-04,227
228,2012-03-08,228
229,2012-03-07,229
230,2012-03-08,230
231,2012-03-07,231
232,2012-03-05,232
233,2012-03-07,233
234,2012-03-04,234
235,2012-03-06,235
236,2012-03-06,236
237,2012-03-08,237
238,2012-03-05,238
239,2012-03-07,239
240,2012-03-06,240
241,2012-03-11,241
242,2012-03-09,242
243,2012-03-10,243
244,2012-03-11,244
245,2012-03-05,245
246,2012-03-06,246
247,2012-03-08,247
248,2012-03-11,248
249,2012-03-09,249
250,2012-03-09,250
251,2012-03-10,251
252,2012-03-04,252
253,2012-03-11,253
254,2012-03-04,254
255,2012-03-09,255
256,2012-03-05,256
257,2012-03-11,257
258,2012-03-11,258
259,2012-03-06,259
260,2012-03-12,260
261,2012-03-06,261
262,2012-03-07,262
263,2012-03-05,263
264,2012-03-07,264
265,2012-03-10,265
266,2012-03-10,266
267,2012-03-09,267
268,2012-03-12,268
269,2012-03-08,269
270,2012-03-12,270
271,2012-03-12,271
272,2012-03-11,272
273,2012-03-12,273
274,2012-03-13,274
275,2012-03-11,275
276,2012-03-06,276
277,2012-03-10,277
278,2012-03-07,278
279,2012-03-12,279
280,2012-03-07,280
281,2012-03-06,281
282,2012-03-09,282
283,2012-03-08,283
284,2012-03-08,284
285,2012-03-08,285
286,2012-03-13,286
287,2012-03-13,287
288,2012-03-07,288
289,2012-03-11,289
290,2012-03-11,290
291,2012-03-12,291
292,2012-03-12,292
293,2012-03-13,293
294,2012-03-09,294
295,2012-03-06,295
296,2012-03-07,296
297,2012-03-10,297
298,2012-03-13,298
299,2012-03-06,299
300,2012-03-06,300
301,2012-03-07,301
302,2012-03-11,302
303,2012-03-09,303
304,2012-03-10,304
305,2012-03-12,305
306,2012-03-12,306
307,2012-03-08,307
308,2012-03-07,308
309,2012-03-09,309
310,2012-03-09,310
311,2012-03-12,311
312,2012-03-09,312
313,2012-03-08,313
314,2012-03-12,314
315,2012-03-10,315
316,2012-03-09,316
317,2012-03-13,317
318,2012-03-08,318
319,2012-03-08,319
320,2012-03-11,320
321,2012-03-10,321
322,2012-03-15,322
323,2012-03-08,323
324,2012-03-09,324
325,2012-03-12,325
326,2012-03-08,326
327,2012-03-09,327
328,2012-03-15,328
329,2012-03-11,329
330,2012-03-12,330
331,2012-03-15,331
332,2012-03-08,332
333,2012-03-10,333
334,2012-03-08,334
335,2012-03-15,335
336,2012-03-08,336
337,2012-03-11,337
338,2012-03-14,338
339,2012-03-12,339
340,2012-03-15,340
341,2012-03-15,341
342,2012-03-15,342
343,2012-03-11,343
344,2012-03-15,344
345,2012-03-12,345
346,2012-03-11,346
347,2012-03-12,347
348,2012-03-15,348
349,2012-03-08,349
350,2012-03-10,350
351,2012-03-15,351
352,2012-03-09,352
353,2012-03-09,353
354,2012-03-15,354
355,2012-03-13,355
356,2012-03-13,356
357,2012-03-12,357
358,2012-03-14,358
359,2012-03-13,359
360,2012-03-08,360
361,2012-03-15,361
362,2012-03-09,362
363,2012-03-08,363
364,2012-03-08,364
365,2012-03-08,365
366,2012-03-10,366
367,2012-03-10,367
368,2012-03-10,368
369,2012-03-11,369
370,2012-03-12,370
371,2012-03-15,371
372,2012-03-09,372
373,2012-03-11,373
374,2012-03-10,374
375,2012-03-13,375
376,2012-03-12,376
377,2012-03-12,377
378,2012-03-14,378
379,2012-03-11,379
380,2012-03-15,380
381,2012-03-10,381
382,2012-03-09,382
383,2012-03-11,383
384,2012-03-11,384
385,2012-03-14,385
386,2012-03-13,386
387,2012-03-15,387
388,2012-03-13,388
389,2012-03-14,389
390,2012-03-11,390
391,2012-03-09,391
392,2012-03-09,392
393,2012-03-11,393
394,2012-03-11,394
395,2012-03-11,395
396,2012-03-12,396
397,2012-03-10,397
398,2012-03-15,398
399,2012-03-11,399
400,2012-03-14,400
401,2012-03-14,401
402,2012-03-09,402
403,2012-03-09,403
404,2012-03-10,404
405,2012-03-12,405
406,2012-03-12,406
407,2012-03-15,407
408,2012-03-09,408
409,2012-03-09,409
410,2012-03-10,410
411,2012-03-10,411
412,2012-03-09,412
413,2012-03-11,413
414,2012-03-14,414
415,2012-03-15,415
416,2012-03-13,416
417,2012-03-15,417
418,2012-03-11,418
419,2012-03-16,419
420,2012-03-15,420
421,2012-03-10,421
422,2012-03-12,422
423,2012-03-12,423
424,2012-03-09,424
425,2012-03-15,425
426,2012-03-15,426
427,2012-03-09,427
428,2012-03-13,428
429,2012-03-09,429
430,2012-03-15,430
431,2012-03-11,431
432,2012-03-16,432
433,2012-03-13,433
434,2012-03-11,434
435,2012-03-16,435
436,2012-03-09,436
437,2012-03-09,437
438,2012-03-15,438
439,2012-03-09,439
440,2012-03-12,440
441,2012-03-11,441
442,2012-03-09,442
443,2012-03-12,443
444,2012-03-12,444
445,2012-03-14,445
446,2012-03-13,446
447,2012-03-15,447
448,2012-03-16,448
449,2012-03-11,449
450,2012-03-12,450
451,2012-03-09,451
452,2012-03-12,452
453,2012-03-13,453
454,2012-03-10,454
455,2012-03-13,455
456,2012-03-09,456
457,2012-03-14,457
458,2012-03-09,458
459,2012-03-11,459
460,2012-03-15,460
461,2012-03-13,461
462,2012-03-10,462
463,2012-03-11,463
464,2012-03-11,464
465,2012-03-15,465
466,2012-03-10,466
467,2012-03-15,467
468,2012-03-17,468
469,2012-03-15,469
470,2012-03-12,470
471,2012-03-16,471
472,2012-03-17,472
473,2012-03-10,473
474,2012-03-11,474
475,2012-03-12,475
476,2012-03-14,476
477,2012-03-16,477
478,2012-03-11,478
479,2012-03-14,479
480,2012-03-18,480
481,2012-03-16,481
482,2012-03-17,482
483,2012-03-15,483
484,2012-03-11,484
485,2012-03-11,485
486,2012-03-12,486
487,2012-03-11,487
488,2012-03-15,488
489,2012-03-17,489
490,2012-03-13,490
491,2012-03-15,491
492,2012-03-16,492
493,2012-03-11,493
494,2012-03-15,494
495,2012-03-17,495
496,2012-03-16,496
497,2012-03-12,497
498,2012-03-15,498
499,2012-03-12,499
500,2012-03-17,500
501,2012-03-12,501
502,2012-03-17,502
503,2012-03-15,503
504,2012-03-11,504
505,2012-03-12,505
506,2012-03-14,506
507,2012-03-18,507
508,2012-03-18,508
509,2012-03-17,509
510,2012-03-18,510
511,2012-03-17,511
512,2012-03-11,512
513,2012-03-17,513
514,2012-03-17,514
515,2012-03-14,515
516,2012-03-11,516
517,2012-03-12,517
518,2012-03-11,518
519,2012-03-13,519
520,2012-03-15,520
521,2012-03-17,521
522,2012-03-18,522
523,2012-03-18,523
524,2012-03-14,524
525,2012-03-16,525
526,2012-03-16,526
527,2012-03-18,527
528,2012-03-14,528
529,2012-03-18,529
530,2012-03-16,530
531,2012-03-12,531
532,2012-03-16,532
533,2012-03-16,533
534,2012-03-13,534
535,2012-03-11,535
536,2012-03-14,536
537,2012-03-16,537
538,2012-03-14,538
539,2012-03-16,539
540,2012-03-13,540
541,2012-03-16,541
542,2012-03-15,542
543,2012-03-18,543
544,2012-03-12,544
545,2012-03-12,545
546,2012-03-17,546
547,2012-03-12,547
548,2012-03-17,548
549,2012-03-12,549
550,2012-03-12,550
551,2012-03-18,551
552,2012-03-16,552
553,2012-03-16,553
554,2012-03-16,554
555,2012-03-12,555
556,2012-03-13,556
557,2012-03-17,557
558,2012-03-13,558
559,2012-03-18,559
560,2012-03-15,560
561,2012-03-16,561
562,2012-03-14,562
563,2012-03-13,563
564,2012-03-12,564
565,2012-03-12,565
566,2012-03-13,566
567,2012-03-15,567
568,2012-03-13,568
569,2012-03-12,569
570,2012-03-11,570
571,2012-03-17,571
572,2012-03-16,572
573,2012-03-11,573
574,2012-03-18,574
575,2012-03-12,575
576,2012-03-17,576
577,2012-03-13,577
578,2012-03-12,578
579,2012-03-16,579
580,2012-03-12,580
581,2012-03-12,581
582,2012-03-13,582
583,2012-03-11,583
584,2012-03-15,584
585,2012-03-17,585
586,2012-03-14,586
587,2012-03-15,587
588,2012-03-18,588
589,2012-03-13,589
590,2012-03-18,590
591,2012-03-14,591
592,2012-03-15,592
593,2012-03-14,593
594,2012-03-17,594
595,2012-03-15,595
596,2012-03-16,596
597,2012-03-17,597
598,2012-03-12,598
599,2012-03-13,599
600,2012-03-18,600
601,2012-03-13,601
602,2012-03-12,602
603,2012-03-17,603
604,2012-03-16,604
605,2012-03-15,605
606,2012-03-11,606
607,2012-03-13,607
608,2012-03-11,608
609,2012-03-16,609
610,2012-03-15,610
611,2012-03-13,611
612,2012-03-17,612
613,2012-03-15,613
614,2012-03-12,614
615,2012-03-11,615
616,2012-03-15,616
617,2012-03-17,617
618,2012-03-13,618
619,2012-03-17,619
620,2012-03-18,620
621,2012-03-13,621
622,2012-03-16,622
623,2012-03-12,623
624,2012-03-19,624
625,2012-03-16,625
626,2012-03-18,626
627,2012-03-18,627
628,2012-03-13,628
629,2012-03-16,629
630,2012-03-18,630
631,2012-03-18,631
632,2012-03-17,632
633,2012-03-18,633
634,2012-03-18,634
635,2012-03-15,635
636,2012-03-18,636
637,2012-03-19,637
638,2012-03-17,638
639,2012-03-14,639
640,2012-03-19,640
641,2012-03-15,641
642,2012-03-18,642
643,2012-03-18,643
644,2012-03-19,644
645,2012-03-13,645
646,2012-03-13,646
647,2012-03-16,647
648,2012-03-13,648
649,2012-03-13,649
650,2012-03-17,650
651,2012-03-20,651
652,2012-03-19,652
653,2012-03-15,653
654,2012-03-14,654
655,2012-03-20,655
656,2012-03-15,656
657,2012-03-15,657
658,2012-03-16,658
659,2012-03-20,659
660,2012-03-14,660
661,2012-03-16,661
662,2012-03-18,662
663,2012-03-13,663
664,2012-03-16,664
665,2012-03-14,665
666,2012-03-13,666
667,2012-03-16,667
668,2012-03-17,668
669,2012-03-18,669
670,2012-03-20,670
671,2012-03-19,671
672,2012-03-20,672
673,2012-03-20,673
674,2012-03-16,674
675,2012-03-16,675
676,2012-03-13,676
677,2012-03-18,677
678,2012-03-19,678
679,2012-03-16,679
680,2012-03-13,680
681,2012-03-18,681
682,2012-03-20,682
683,2012-03-15,683
684,2012-03-14,684
685,2012-03-17,685
686,2012-03-20,686
687,2012-03-15,687
688,2012-03-19,688
689,2012-03-21,689
690,2012-03-17,690
691,2012-03-15,691
692,2012-03-18,692
693,2012-03-21,693
694,2012-03-19,694
695,2012-03-20,695
696,2012-03-18,696
697,2012-03-18,697
698,2012-03-18,698
699,2012-03-15,699
700,2012-03-21,700
701,2012-03-18,701
702,2012-03-14,702
703,2012-03-16,703
704,2012-03-21,704
705,2012-03-16,705
706,2012-03-19,706
707,2012-03-18,707
708,2012-03-14,708
709,2012-03-20,709
710,2012-03-14,710
711,2012-03-17,711
712,2012-03-16,712
713,2012-03-19,713
714,2012-03-15,714
715,2012-03-15,715
716,2012-03-18,716
717,2012-03-18,717
718,2012-03-21,718
719,2012-03-16,719
720,2012-03-20,720
721,2012-03-17,721
722,2012-03-20,722
723,2012-03-14,723
724,2012-03-20,724
725,2012-03-16,725
726,2012-03-14,726
727,2012-03-19,727
728,2012-03-17,728
729,2012-03-16,729
730,2012-03-16,730
731,2012-03-17,731
732,2012-03-20,732
733,2012-03-16,733
734,2012-03-15,734
735,2012-03-16,735
736,2012-03-15,736
737,2012-03-14,737
738,2012-03-18,738
739,2012-03-19,739
740,2012-03-15,740
741,2012-03-14,741
742,2012-03-15,742
743,2012-03-18,743
744,2012-03-18,744
745,2012-03-16,745
746,2012-03-15,746
747,2012-03-20,747
748,2012-03-16,748
749,2012-03-19,749
750,2012-03-18,750
751,2012-03-16,751
752,2012-03-16,752
753,2012-03-21,753
754,2012-03-14,754
755,2012-03-21,755
756,2012-03-17,756
757,2012-03-20,757
758,2012-03-16,758
759,2012-03-21,759
760,2012-03-20,760
761,2012-03-19,761
762,2012-03-18,762
763,2012-03-19,763
764,2012-03-15,764
765,2012-03-21,765
766,2012-03-19,766
767,2012-03-16,767
768,2012-03-21,768
769,2012-03-16,769
770,2012-03-16,770
771,2012-03-17,771
772,2012-03-15,772
773,2012-03-19,773
774,2012-03-19,774
775,2012-03-16,775
776,2012-03-19,776
777,2012-03-18,777
778,2012-03-19,778
779,2012-03-18,779
780,2012-03-18,780
781,2012-03-20,781
782,2012-03-16,782
783,2012-03-18,783
784,2012-03-21,784
785,2012-03-20,785
786,2012-03-17,786
787,2012-03-14,787
788,2012-03-17,788
789,2012-03-16,789
790,2012-03-20,790
791,2012-03-21,791
792,2012-03-18,792
793,2012-03-21,793
794,2012-03-17,794
795,2012-03-15,795
796,2012-03-16,796
797,2012-03-16,797
798,2012-03-22,798
799,2012-03-19,799
800,2012-03-17,800
801,2012-03-17,801
802,2012-03-21,802
803,2012-03-21,803
804,2012-03-18,804
805,2012-03-19,805
806,2012-03-17,806
807,2012-03-22,807
808,2012-03-20,808
809,2012-03-20,809
810,2012-03-16,810
811,2012-03-15,811
812,2012-03-17,812
813,2012-03-19,813
814,2012-03-21,814
815,2012-03-20,815
816,2012-03-18,816
817,2012-03-17,817
818,2012-03-18,818
819,2012-03-17,819
820,2012-03-17,820
821,2012-03-17,821
822,2012-03-21,822
823,2012-03-17,823
824,2012-03-21,824
825,2012-03-20,825
826,2012-03-19,826
827,2012-03-15,827
828,2012-03-21,828
829,2012-03-16,829
830,2012-03-15,830
831,2012-03-17,831
832,2012-03-18,832
833,2012-03-22,833
834,2012-03-22,834
835,2012-03-17,835
836,2012-03-21,836
837,2012-03-20,837
838,2012-03-15,838
839,2012-03-20,839
840,2012-03-20,840
841,2012-03-21,841
842,2012-03-15,842
843,2012-03-20,843
844,2012-03-22,844
845,2012-03-15,845
846,2012-03-15,846
847,2012-03-20,847
848,2012-03-18,848
849,2012-03-23,849
850,2012-03-22,850
851,2012-03-19,851
852,2012-03-21,852
853,2012-03-16,853
854,2012-03-20,854
855,2012-03-21,855
856,2012-03-19,856
857,2012-03-21,857
858,2012-03-18,858
859,2012-03-18,859
860,2012-03-23,860
861,2012-03-19,861
862,2012-03-16,862
863,2012-03-17,863
864,2012-03-16,864
865,2012-03-16,865
866,2012-03-22,866
867,2012-03-21,867
868,2012-03-23,868
869,2012-03-20,869
870,2012-03-23,870
871,2012-03-18,871
872,2012-03-21,872
873,2012-03-17,873
874,2012-03-20,874
875,2012-03-21,875
876,2012-03-16,876
877,2012-03-16,877
878,2012-03-19,878
879,2012-03-21,879
880,2012-03-19,880
881,2012-03-18,881
882,2012-03-23,882
883,2012-03-20,883
884,2012-03-24,884
885,2012-03-19,885
886,2012-03-18,886
887,2012-03-24,887
888,2012-03-17,888
889,2012-03-24,889
890,2012-03-20,890
891,2012-03-21,891
892,2012-03-24,892
893,2012-03-23,893
894,2012-03-22,894
895,2012-03-18,895
896,2012-03-21,896
897,2012-03-17,897
898,2012-03-22,898
899,2012-03-20,899
900,2012-03-21,900
901,2012-03-20,901
902,2012-03-20,902
903,2012-03-19,903
904,2012-03-24,904
905,2012-03-18,905
906,2012-03-20,906
907,2012-03-21,907
908,2012-03-24,908
909,2012-03-23,909
910,2012-03-24,910
911,2012-03-21,911
912,2012-03-22,912
913,2012-03-24,913
914,2012-03-18,914
915,2012-03-19,915
916,2012-03-18,916
917,2012-03-19,917
918,2012-03-19,918
919,2012-03-24,919
920,2012-03-25,920
921,2012-03-23,921
922,2012-03-23,922
923,2012-03-18,923
924,2012-03-24,924
925,2012-03-19,925
926,2012-03-20,926
927,2012-03-23,927
928,2012-03-24,928
929,2012-03-23,929
930,2012-03-24,930
931,2012-03-23,931
932,2012-03-21,932
933,2012-03-23,933
934,2012-03-21,934
935,2012-03-23,935
936,2012-03-21,936
937,2012-03-22,937
938,2012-03-19,938
939,2012-03-25,939
940,2012-03-26,940
941,2012-03-20,941
942,2012-03-26,942
943,2012-03-25,943
944,2012-03-25,944
945,2012-03-19,945
946,2012-03-22,946
947,2012-03-21,947
948,2012-03-20,948
949,2012-03-23,949
950,2012-03-19,950
951,2012-03-24,951
952,2012-03-22,952
953,2012-03-23,953
954,2012-03-22,954
955,2012-03-26,955
956,2012-03-23,956
957,2012-03-21,957
958,2012-03-21,958
959,2012-03-26,959
960,2012-03-26,960
961,2012-03-26,961
962,2012-03-25,962
963,2012-03-23,963
964,2012-03-23,964
965,2012-03-23,965
966,2012-03-24,966
967,2012-03-22,967
968,2012-03-27,968
969,2012-03-21,969
970,2012-03-23,970
971,2012-03-22,971
972,2012-03-20,972
973,2012-03-25,973
974,2012-03-25,974
975,2012-03-22,975
976,2012-03-23,976
977,2012-03-21,977
978,2012-03-21,978
979,2012-03-26,979
980,2012-03-27,980
981,2012-03-24,981
982,2012-03-20,982
983,2012-03-27,983
984,2012-03-24,984
985,2012-03-20,985
986,2012-03-25,986
987,2012-03-27,987
988,2012-03-26,988
989,2012-03-27,989
990,2012-03-23,990
991,2012-03-21,991
992,2012-03-22,992
993,2012-03-22,993
994,2012-03-27,994
995,2012-03-24,995
996,2012-03-21,996
997,2012-03-20,997
998,2012-03-23,998
999,2012-03-24,999
1000,2012-03-24,1000
1001,2012-03-23,1001
1002,2012-03-20,1002
1003,2012-03-20,1003
1004,2012-03-24,1004
1005,2012-03-20,1005
1006,2012-03-21,1006
1007,2012-03-27,1007
1008,2012-03-22,1008
1009,2012-03-27,1009
1010,2012-03-20,1010
1011,2012-03-26,1011
1012,2012-03-22,1012
1013,2012-03-22,1013
1014,2012-03-22,1014
1015,2012-03-22,1015
1016,2012-03-24,1016
1017,2012-03-22,1017
1018,2012-03-21,1018
1019,2012-03-26,1019
1020,2012-03-22,1020
1021,2012-03-27,1021
1022,2012-03-27,1022
1023,2012-03-22,1023
1024,2012-03-24,1024
1025,2012-03-22,1025
1026,2012-03-21,1026
1027,2012-03-27,1027
1028,2012-03-23,1028
1029,2012-03-20,1029
1030,2012-03-24,1030
1031,2012-03-23,1031
1032,2012-03-26,1032
1033,2012-03-27,1033
1034,2012-03-22,1034
1035,2012-03-22,1035
1036,2012-03-25,1036
1037,2012-03-20,1037
1038,2012-03-20,1038
1039,2012-03-21,1039
1040,2012-03-26,1040
1041,2012-03-25,1041
1042,2012-03-24,1042
1043,2012-03-23,1043
1044,2012-03-20,1044
1045,2012-03-25,1045
1046,2012-03-26,1046
1047,2012-03-21,1047
1048,2012-03-22,1048
1049,2012-03-22,1049
1050,2012-03-23,1050
1051,2012-03-27,1051
1052,2012-03-25,1052
1053,2012-03-26,1053
1054,2012-03-22,1054
1055,2012-03-24,1055
1056,2012-03-27,1056
1057,2012-03-25,1057
1058,2012-03-21,1058
1059,2012-03-25,1059
1060,2012-03-27,1060
1061,2012-03-27,1061
1062,2012-03-22,1062
1063,2012-03-26,1063
1064,2012-03-21,1064
1065,2012-03-21,1065
1066,2012-03-22,1066
1067,2012-03-26,1067
1068,2012-03-21,1068
1069,2012-03-24,1069
1070,2012-03-21,1070
1071,2012-03-21,1071
1072,2012-03-23,1072
1073,2012-03-28,1073
1074,2012-03-25,1074
1075,2012-03-23,1075
1076,2012-03-24,1076
1077,2012-03-23,1077
1078,2012-03-21,1078
1079,2012-03-26,1079
1080,2012-03-23,1080
1081,2012-03-23,1081
1082,2012-03-21,1082
1083,2012-03-25,1083
1084,2012-03-28,1084
1085,2012-03-24,1085
1086,2012-03-26,1086
1087,2012-03-27,1087
1088,2012-03-23,1088
1089,2012-03-26,1089
1090,2012-03-22,1090
1091,2012-03-25,1091
1092,2012-03-29,1092
1093,2012-03-26,1093
1094,2012-03-25,1094
1095,2012-03-28,1095
1096,2012-03-28,1096
1097,2012-03-22,1097
1098,2012-03-22,1098
1099,2012-03-28,1099
1100,2012-03-23,1100
1101,2012-03-23,1101
1102,2012-03-29,1102
1103,2012-03-25,1103
1104,2012-03-27,1104
1105,2012-03-22,1105
1106,2012-03-27,1106
1107,2012-03-27,1107
1108,2012-03-26,1108
1109,2012-03-25,1109
1110,2012-03-29,1110
1111,2012-03-29,1111
1112,2012-03-28,1112
1113,2012-03-23,1113
1114,2012-03-25,1114
1115,2012-03-29,1115
1116,2012-03-24,1116
1117,2012-03-23,1117
1118,2012-03-27,1118
1119,2012-03-28,1119
1120,2012-03-29,1120
1121,2012-03-27,1121
1122,2012-03-25,1122
1123,2012-03-24,1123
1124,2012-03-26,1124
1125,2012-03-28,1125
1126,2012-03-29,1126
1127,2012-03-23,1127
1128,2012-03-27,1128
1129,2012-03-28,1129
1130,2012-03-24,1130
1131,2012-03-24,1131
1132,2012-03-26,1132
1133,2012-03-29,1133
1134,2012-03-24,1134
1135,2012-03-30,1135
1136,2012-03-30,1136
1137,2012-03-29,1137
1138,2012-03-29,1138
1139,2012-03-25,1139
1140,2012-03-24,1140
1141,2012-03-24,1141
1142,2012-03-26,1142
1143,2012-03-23,1143
1144,2012-03-25,1144
1145,2012-03-24,1145
1146,2012-03-23,1146
1147,2012-03-28,1147
1148,2012-03-25,1148
1149,2012-03-30,1149
1150,2012-03-28,1150
1151,2012-03-29,1151
1152,2012-03-25,1152
1153,2012-03-28,1153
1154,2012-03-30,1154
1155,2012-03-30,1155
1156,2012-03-30,1156
1157,2012-03-24,1157
1158,2012-03-23,1158
1159,2012-03-27,1159
1160,2012-03-25,1160
1161,2012-03-25,1161
1162,2012-03-25,1162
1163,2012-03-30,1163
1164,2012-03-27,1164
1165,2012-03-23,1165
1166,2012-03-25,1166
1167,2012-03-27,1167
1168,2012-03-25,1168
1169,2012-03-28,1169
1170,2012-03-30,1170
1171,2012-03-26,1171
1172,2012-03-28,1172
1173,2012-03-25,1173
1174,2012-03-26,1174
1175,2012-03-24,1175
1176,2012-03-26,1176
1177,2012-03-28,1177
1178,2012-03-29,1178
1179,2012-03-28,1179
1180,2012-03-29,1180
1181,2012-03-31,1181
1182,2012-03-29,1182
1183,2012-03-25,1183
1184,2012-03-25,1184
1185,2012-03-30,1185
1186,2012-03-25,1186
1187,2012-03-25,1187
1188,2012-03-30,1188
1189,2012-03-25,1189
1190,2012-03-31,1190
1191,2012-03-26,1191
1192,2012-03-24,1192
1193,2012-03-26,1193
1194,2012-03-27,1194
1195,2012-03-24,1195
1196,2012-03-24,1196
1197,2012-03-27,1197
1198,2012-03-29,1198
1199,2012-03-31,1199
1200,2012-03-28,1200
1201,2012-03-31,1201
1202,2012-03-29,1202
1203,2012-03-24,1203
1204,2012-03-27,1204
1205,2012-03-25,1205
1206,2012-03-25,1206
1207,2012-03-29,1207
1208,2012-03-25,1208
1209,2012-03-30,1209
1210,2012-03-27,1210
1211,2012-03-27,1211
1212,2012-03-29,1212
1213,2012-03-25,1213
1214,2012-03-25,1214
1215,2012-03-27,1215
1216,2012-03-26,1216
1217,2012-03-26,1217
1218,2012-03-24,1218
1219,2012-03-27,1219
1220,2012-03-28,1220
1221,2012-03-31,1221
1222,2012-03-30,1222
1223,2012-03-24,1223
1224,2012-03-26,1224
1225,2012-03-24,1225
1226,2012-03-26,1226
1227,2012-03-24,1227
1228,2012-03-31,1228
1229,2012-03-30,1229
1230,2012-03-25,1230
